Time,Open,High,Low,Close,Vol,Percent,Id,Timestamp,Vol20,Vol21
1559011800,35500,35600,35460.01,35600,2.2145657599999997,0.39,900,2019-05-28 02:50:00,2.2145657599999997,0.6366011374999926
1559012100,35600,35600,35400,35400,0.5929720399999999,-0.56,901,2019-05-28 02:55:00,0.5929720399999999,0.6552071454999926
1559012400,35450,35549.99993,35322.0006,35322.0006,0.38359743,-0.22,902,2019-05-28 03:00:00,0.38359743,0.6241880179999926
1559012700,35322.0006,35569.99999,35250,35250,2.51991002,-0.2,903,2019-05-28 03:05:00,2.51991002,0.7347862549999925
1559013000,35549.9894,35549.9894,35250,35261.03,0.15900543999999997,0.03,904,2019-05-28 03:10:00,0.15900543999999997,0.6893920104999924
1559013300,35270.02,35538.99977,35261,35261,0.5231312599999999,-0.0,905,2019-05-28 03:15:00,0.5231312599999999,0.6142891529999924
1559013600,35261,35397.87993,35261,35397.87,0.11432698000000001,0.39,906,2019-05-28 03:20:00,0.11432698000000001,0.5554707849999925
1559013900,35262.00003,35349.99992,35250,35255,0.26355990999999995,-0.4,907,2019-05-28 03:25:00,0.26355990999999995,0.5473671309999923
1559014200,35255,35349.99992,35250,35250,0.13729471000000001,-0.01,908,2019-05-28 03:30:00,0.13729471000000001,0.5215017829999924
1559014500,35250,35360,35213,35213,0.54103316,-0.1,909,2019-05-28 03:35:00,0.54103316,0.5246910174999925
1559014800,35300,35300,35213,35213.00001,0.24195902000000002,0.0,910,2019-05-28 03:40:00,0.24195902000000002,0.5201447279999925
1559015100,35300,35300,35213,35300,0.43763967000000004,0.25,911,2019-05-28 03:45:00,0.43763967000000004,0.5178531039999924
1559015400,35213,35300,35210.18,35210.18,0.16215900000000003,-0.25,912,2019-05-28 03:50:00,0.16215900000000003,0.5049061919999924
1559015700,35210.18,35300,35210.18,35300,0.25495569,0.26,913,2019-05-28 03:55:00,0.25495569,0.4813333024999924
1559016000,35300,35360,35210.18,35210.18,0.27763966,-0.25,914,2019-05-28 04:00:00,0.27763966,0.4781350019999924
1559016300,35359.98993,35360,35210.2,35210.2,0.45370938000000005,0.0,915,2019-05-28 04:05:00,0.45370938000000005,0.4980384679999924
1559016600,35359.99992,35400,35210.2,35210.22,0.60258211,0.0,916,2019-05-28 04:10:00,0.60258211,0.5172001629999924
1559016900,35400,35400,35210.2,35210.52,0.08025604,0.0,917,2019-05-28 04:15:00,0.08025604,0.5125237204999924
1559017200,35210.54007,35495.99998,35210.54007,35495.99993,0.34816899,0.81,918,2019-05-28 04:20:00,0.34816899,0.5213711664999924
1559017500,35260.12028,35495.99992,35260.02,35495.99,0.06400328999999999,-0.0,919,2019-05-28 04:25:00,0.06400328999999999,0.5186234779999924
1559017800,35495.98993,35495.98993,35260.1002,35275.04002,0.05649824,-0.62,920,2019-05-28 04:30:00,0.05649824,0.4107201019999924
1559018100,35494.99975,35500,35272.08022,35499.99999,1.06998144,0.64,921,2019-05-28 04:35:00,1.06998144,0.43457057199999244
1559018400,35273.08047,35500,35273.08047,35499.99992,0.25257419999999997,-0.0,922,2019-05-28 04:40:00,0.25257419999999997,0.4280194104999924
1559018700,35280.0602,35499.98967,35280.06019,35285,0.23427975000000004,-0.61,923,2019-05-28 04:45:00,0.23427975000000004,0.31373789699999244
1559019000,35399.99993,35400,35285.00003,35285.00003,0.10267318999999998,0.0,924,2019-05-28 04:50:00,0.10267318999999998,0.31092128449999246
1559019300,35399.99993,35400,35285.03004,35400,0.0380227,0.33,925,2019-05-28 04:55:00,0.0380227,0.2866658564999925
1559019600,35290,35290,35290,35290,0.03441911,-0.31,926,2019-05-28 05:00:00,0.03441911,0.28267046299999243
1559019900,35290,35368,35290,35290,0.07276566999999999,0.0,927,2019-05-28 05:05:00,0.07276566999999999,0.27313075099999246
1559020200,35364,35365,35290,35290,0.19918956,0.0,928,2019-05-28 05:10:00,0.19918956,0.2762254934999925
1559020500,35290,35367,35285.02,35367,0.034859999999999995,0.22,929,2019-05-28 05:15:00,0.034859999999999995,0.25091683549999244
1559020800,35285.02,35398.03,35210.66028,35211.08112,0.5212278100000001,-0.44,930,2019-05-28 05:20:00,0.5212278100000001,0.26488027499999245
1559021100,35210.78,35398.03,35210.78,35398.03,0.03915294,0.53,931,2019-05-28 05:25:00,0.03915294,0.24495593849999242
1559021400,35215,35215,35210.8,35211.02,0.08918999999999999,-0.53,932,2019-05-28 05:30:00,0.08918999999999999,0.24130748849999245
1559021700,35211.02,35398.01993,35210.8,35210.8,0.46752888000000004,-0.0,933,2019-05-28 05:35:00,0.46752888000000004,0.2519361479999924
1559022000,35210.8,35210.8,35210.2,35210.2,0.33523311,-0.0,934,2019-05-28 05:40:00,0.33523311,0.2548158204999924
1559022300,35210.2,35210.2,35210.2,35210.2,0.00138,0.0,935,2019-05-28 05:45:00,0.00138,0.2321993514999924
1559022600,35210.2,35290.99,35210.2,35290.99,0.19289715000000002,0.23,936,2019-05-28 05:50:00,0.19289715000000002,0.2117151034999924
1559022900,35210.2,35290.98,35210.18,35210.18,0.63719942,-0.23,937,2019-05-28 05:55:00,0.63719942,0.2395622724999924
1559023200,35217,35217,35210.18,35210.18,0.33983,0.0,938,2019-05-28 06:00:00,0.33983,0.23914532299999242
1559023500,35290.98,35398.02993,35210.18,35210.18,0.053276409999999996,0.0,939,2019-05-28 06:05:00,0.053276409999999996,0.23860897899999242
1559023800,35210.18,35210.18,35210,35210.18,0.30508656999999995,0.0,940,2019-05-28 06:10:00,0.30508656999999995,0.25103839549999246
1559024100,35210,35210.18,35210,35210,0.09198312,-0.0,941,2019-05-28 06:15:00,0.09198312,0.20213847949999245
1559024400,35210,35484.99999,35210,35484.99999,0.41936583,0.78,942,2019-05-28 06:20:00,0.41936583,0.21047806099999247
1559024700,35210.16044,35210.28068,35210,35210.02,0.18961506000000003,-0.77,943,2019-05-28 06:25:00,0.18961506000000003,0.20824482649999249
1559025000,35210.02,35483.05779,35210.02,35482.57665,0.015280489999999999,0.77,944,2019-05-28 06:30:00,0.015280489999999999,0.2038751914999925
1559025300,35482.57665,35482.57665,35215.99,35482.57665,0.62874595,0.0,945,2019-05-28 06:35:00,0.62874595,0.23341135399999252
1559025600,35216.4102,35482.57665,35215.99,35216.01,0.10540037,-0.75,946,2019-05-28 06:40:00,0.10540037,0.2369604169999925
1559025900,35216,35216,35216,35216,0.00358504,-0.0,947,2019-05-28 06:45:00,0.00358504,0.2335013854999925
1559026200,35216.01,35216.01,35216.01,35216.01,0.02639,0.0,948,2019-05-28 06:50:00,0.02639,0.22486140749999253
1559026500,35218,35484.99999,35218,35484.99999,0.07239725,0.76,949,2019-05-28 06:55:00,0.07239725,0.22673826999999253
1559026800,35484.99999,35484.99999,35459.98984,35459.98984,0.00423962,-0.07,950,2019-05-28 07:00:00,0.00423962,0.2008888604999925
1559027100,35459.98984,35459.98984,35218.01,35218.01,0.09113673,-0.68,951,2019-05-28 07:05:00,0.09113673,0.20348804999999248
1559027400,35218.01005,35218.01005,35218.01005,35218.01005,0.00554,0.0,952,2019-05-28 07:10:00,0.00554,0.19930554999999248
1559027700,35477.64993,35477.64993,35218.01005,35218.01005,0.01739278,0.0,953,2019-05-28 07:15:00,0.01739278,0.17679874499999249
1559028000,35218.01005,35475.70975,35218.01,35218.18005,0.10085403,0.0,954,2019-05-28 07:20:00,0.10085403,0.16507979099999248
1559028300,35234.99976,35234.99976,35217,35217,0.10799,-0.0,955,2019-05-28 07:25:00,0.10799,0.17041029099999247
1559028600,35238,35238,35238,35238,0.06807388,0.06,956,2019-05-28 07:30:00,0.06807388,0.1641691274999925
1559028900,35238,35238,35216.01,35216.1,0.18489,-0.06,957,2019-05-28 07:35:00,0.18489,0.1415536564999925
1559029200,35300,35300,35223,35223,0.01818368,0.02,958,2019-05-28 07:40:00,0.01818368,0.12547134049999248
1559029500,35300,35300,35223,35223,0.019278180000000002,0.0,959,2019-05-28 07:45:00,0.019278180000000002,0.1237714289999925
1559029800,35224,35300,35224,35300,0.02600778,0.22,960,2019-05-28 07:50:00,0.02600778,0.10981748949999251
1559030400,35224.5,35224.5,35224.5,35224.5,0.01640369,-0.21,961,2019-05-28 08:00:00,0.01640369,0.1060385179999925
1559030700,35224.5,35471.89983,35224.5,35325,0.031113179999999997,0.29,962,2019-05-28 08:05:00,0.031113179999999997,0.08662588549999252
1559031000,35300,35300,35225,35300,0.07383023999999999,-0.07,963,2019-05-28 08:10:00,0.07383023999999999,0.08083664449999252
1559031300,35225,35470.99975,35225,35470.99975,0.05735371,0.48,964,2019-05-28 08:15:00,0.05735371,0.08294030549999251
1559031600,35470.99975,35470.99975,35226,35470.99975,0.053990420000000004,0.0,965,2019-05-28 08:20:00,0.053990420000000004,0.05420252899999252
1559032200,35227.00001,35470.97974,35227,35470.89983,0.5952880300000001,-0.0,966,2019-05-28 08:30:00,0.5952880300000001,0.07869691199999253
1559032500,35226.00001,35470.89983,35226.00001,35230,0.16665707000000002,-0.68,967,2019-05-28 08:35:00,0.16665707000000002,0.08685051349999254
1559032800,35230,35470.88984,35230,35230,0.4770076299999999,0.0,968,2019-05-28 08:40:00,0.4770076299999999,0.10938139499999253
1559033100,35230.00014,35399.99992,35230.0001,35230.0001,0.0873418,0.0,969,2019-05-28 08:45:00,0.0873418,0.11012862249999253
1559033400,35250,35250,35250,35250,0.019382410000000003,0.06,970,2019-05-28 08:50:00,0.019382410000000003,0.11088576199999253
1559033700,35250,35399.98,35226.0002,35226.0002,0.16569865000000003,-0.07,971,2019-05-28 08:55:00,0.16569865000000003,0.11461385799999253
1559034000,35399.97994,35399.97994,35226,35226,0.26377533999999997,-0.0,972,2019-05-28 09:00:00,0.26377533999999997,0.12752562499999254
1559034300,35226.02,35226.5,35226,35226.5,0.28045897,0.0,973,2019-05-28 09:05:00,0.28045897,0.14067893449999253
1559034600,35226.5,35398.99993,35226,35398.99,0.39390972,0.49,974,2019-05-28 09:10:00,0.39390972,0.1553317189999925
1559034900,35398.99,35398.99993,35226.01,35226.01,0.40857836999999997,-0.49,975,2019-05-28 09:15:00,0.40857836999999997,0.17036113749999252
1559035200,35230.00015,35399,35226.01,35226.01,0.52342724,0.0,976,2019-05-28 09:20:00,0.52342724,0.1931288054999925
1559035500,35227,35399.98,35226.01,35226.03004,0.31115425999999996,0.0,977,2019-05-28 09:25:00,0.31115425999999996,0.1994420184999925
1559035800,35399.97994,35399.99,35226.01,35226.02,0.43073475000000006,-0.0,978,2019-05-28 09:30:00,0.43073475000000006,0.2200695719999925
1559036100,35226.02,35399.95993,35226.0001,35399.95993,0.25455172,0.49,979,2019-05-28 09:35:00,0.25455172,0.23183324899999252
1559036400,35399.94993,35399.95,35220,35220,0.48755738,-0.51,980,2019-05-28 09:40:00,0.48755738,0.25491072899999256
1559036700,35220,35300,35220,35220,0.42599451,0.0,981,2019-05-28 09:45:00,0.42599451,0.27539026999999255
1559037000,35220,35300,35210,35210,0.19321369,-0.03,982,2019-05-28 09:50:00,0.19321369,0.2834952954999926
1559037300,35210,35499.89998,35203,35203.00001,1.3936986999999996,-0.02,983,2019-05-28 09:55:00,1.3936986999999996,0.3494887184999925
1559037600,35208,35499.8997,35200,35496.93997,0.8567900200000002,0.83,984,2019-05-28 10:00:00,0.8567900200000002,0.38946053399999253
1559037900,35496.76984,35496.76984,35200,35216.02,1.2705536300000002,-0.79,985,2019-05-28 10:05:00,1.2705536300000002,0.45028869449999254
1559038200,35493.7599,35493.7599,35217.04,35489.60999,0.41842865999999995,0.78,986,2019-05-28 10:10:00,0.41842865999999995,0.44144572599999254
1559038500,35489.47995,35489.47995,35230.3,35488.89983,0.6990082500000001,-0.0,987,2019-05-28 10:15:00,0.6990082500000001,0.46806328499999256
1559038800,35300,35488.88985,35217.04,35488,0.8156881899999999,-0.0,988,2019-05-28 10:20:00,0.8156881899999999,0.4849973129999926
1559039100,35251.00017,35490.19,35250,35489.98984,0.68870359,0.01,989,2019-05-28 10:25:00,0.68870359,0.5150654024999926
1559039400,35250.00001,35489.98984,35250,35250,0.39792142999999996,-0.68,990,2019-05-28 10:30:00,0.39792142999999996,0.5339923534999925
1559039700,35484.98984,35484.98984,35250,35477.88999,0.6320287499999999,0.65,991,2019-05-28 10:35:00,0.6320287499999999,0.5573088584999926
1559040000,35469.93,35469.93,35217.04,35400,1.6298833199999998,-0.22,992,2019-05-28 10:40:00,1.6298833199999998,0.6256142574999924
1559040300,35444,35444,35216,35399.98993,1.4509040800000002,-0.0,993,2019-05-28 10:45:00,1.4509040800000002,0.6841365129999926
1559040600,35216.00003,35483.97999,35216,35483.91981,0.9761338300000001,0.24,994,2019-05-28 10:50:00,0.9761338300000001,0.7132477184999926
1559040900,35400,35482.79983,35220,35220.14014,0.66220507,-0.74,995,2019-05-28 10:55:00,0.66220507,0.7259290534999925
1559041200,35220.16028,35482.50985,35220.16025,35234.354,1.6630591099999998,0.04,996,2019-05-28 11:00:00,1.6630591099999998,0.7829106469999925
1559041500,35482.00985,35485,35222.05001,35223.57128,0.9137996600000001,-0.03,997,2019-05-28 11:05:00,0.9137996600000001,0.8130429169999924
1559041800,35223.61128,35481.79999,35223.61128,35450,0.8213423500000002,0.64,998,2019-05-28 11:10:00,0.8213423500000002,0.8325732969999926
1559042100,35450,35493.99993,35300,35300,1.5138948600000006,-0.42,999,2019-05-28 11:15:00,1.5138948600000006,0.8955404539999927
1559042400,35300,35495.67,35300,35494,0.5750262500000003,0.55,1000,2019-05-28 11:20:00,0.5750262500000003,0.8999138974999928
1559042700,35494,35497,35300.99,35494,0.70335905,0.0,1001,2019-05-28 11:25:00,0.70335905,0.9137821244999929
1559043000,35494,35499,35301,35498.99,1.25266238,0.01,1002,2019-05-28 11:30:00,1.25266238,0.9667545589999929
1559043300,35497.99,35498,35302.0012,35490.99,0.9535265000000004,-0.02,1003,2019-05-28 11:35:00,0.9535265000000004,0.9447459489999929
1559043600,35490.99,35500,35302.00121,35494.98,0.8804406200000001,0.01,1004,2019-05-28 11:40:00,0.8804406200000001,0.9459284789999929
1559043900,35494.96993,35500,35302.48,35500,2.13029517,0.01,1005,2019-05-28 11:45:00,2.13029517,0.9889155559999928
1559044200,35302.48005,35612,35302.48004,35510,3.1919192799999996,0.03,1006,2019-05-28 11:50:00,3.1919192799999996,1.1275900869999929
1559044500,35598.94,35650,35598.94,35598.94,3.08268495,0.25,1007,2019-05-28 11:55:00,3.08268495,1.246773921999993
1559044800,35600,35639.97,35598.94,35606,1.18291763,0.02,1008,2019-05-28 12:00:00,1.18291763,1.265135393999993
1559045100,35606,35606,35598.94,35599.99,1.6949067099999995,-0.02,1009,2019-05-28 12:05:00,1.6949067099999995,1.3154455499999929
1559045400,35599.99,35638,35598.94,35606,1.75872811,0.02,1010,2019-05-28 12:10:00,1.75872811,1.3834858839999928
1559045700,35637.9999,35639,35598.94,35639,2.1897881000000003,0.09,1011,2019-05-28 12:15:00,2.1897881000000003,1.4613738514999928
1559046000,35639,35700,35597,35598.94,4.865816859999999,-0.11,1012,2019-05-28 12:20:00,4.865816859999999,1.6231705284999929
1559046300,35598.94,35700,35322.33001,35679.87987,4.128715710000001,0.23,1013,2019-05-28 12:25:00,4.128715710000001,1.7570611099999929
1559046600,35679.83972,35679.83978,35333.12014,35600,1.25858436,-0.22,1014,2019-05-28 12:30:00,1.25858436,1.7711836364999929
1559046900,35350.00017,35620,35350,35619.98,1.7382357999999996,0.06,1015,2019-05-28 12:35:00,1.7382357999999996,1.8249851729999929
1559047200,35619.98,35630,35351.08025,35620.98,1.6990342599999995,0.0,1016,2019-05-28 12:40:00,1.6990342599999995,1.8267839304999929
1559047500,35352.52117,35649.9998,35352.52117,35648.88997,1.79009207,0.08,1017,2019-05-28 12:45:00,1.79009207,1.8705985509999927
1559047800,35648.82994,35649.9998,35362.36016,35649.99,2.5037341099999995,0.0,1018,2019-05-28 12:50:00,2.5037341099999995,1.9547181389999924
1559048100,35649.99,35649.99,35361,35649.98993,4.057311259999998,-0.0,1019,2019-05-28 12:55:00,4.057311259999998,2.0818889589999925
1559048400,35530.98993,35649.99,35501,35639.99993,1.7238764200000005,-0.03,1020,2019-05-28 13:00:00,1.7238764200000005,2.1393314674999924
1559048700,35501.00003,35645,35501.00003,35501.00003,1.5924723200000006,-0.39,1021,2019-05-28 13:05:00,1.5924723200000006,2.1837871309999923
1559049000,35501.00003,35639.99,35501.00003,35635.99993,1.5730411799999993,0.38,1022,2019-05-28 13:10:00,1.5730411799999993,2.1998060709999923
1559049300,35501.00003,35639.99,35500,35500,1.9331634500000008,-0.38,1023,2019-05-28 13:15:00,1.9331634500000008,2.248787918499992
1559049600,35548.99999,35549,35228.05,35499.8799,7.68453687,-0.0,1024,2019-05-28 13:20:00,7.68453687,2.5889927309999923
1559049900,35499.89,35499.89,35262.04048,35270,0.80684675,-0.65,1025,2019-05-28 13:25:00,0.80684675,2.522820309999992
1559050200,35494.96986,35494.96986,35000,35012.2,18.124067860000014,-0.73,1026,2019-05-28 13:30:00,18.124067860000014,3.269427738999993
1559050500,35197.8198,35262.69866,35012.2,35050,1.0007219699999998,0.11,1027,2019-05-28 13:35:00,1.0007219699999998,3.165329589999993
1559050800,35199.99993,35313.86,35050.00003,35055.51098,3.4100109599999993,0.02,1028,2019-05-28 13:40:00,3.4100109599999993,3.2766842564999927
1559051100,35313.84999,35335.589,35056.00096,35100,1.8169493900000007,0.13,1029,2019-05-28 13:45:00,1.8169493900000007,3.282786390499993
1559051400,35100,35290,35090,35289.99,1.25454647,0.54,1030,2019-05-28 13:50:00,1.25454647,3.257577308499992
1559051700,35288.99,35300,35110,35115,1.2076061900000004,-0.5,1031,2019-05-28 13:55:00,1.2076061900000004,3.2084682129999926
1559052000,35200,35300,35151.01,35299.99,1.20661767,0.53,1032,2019-05-28 14:00:00,1.20661767,3.025508253499993
1559052300,35300,35300,35200,35250,0.47558054000000005,-0.14,1033,2019-05-28 14:05:00,0.47558054000000005,2.842851494999993
1559052600,35200.96,35295.0101,35111,35289.98992,4.893860559999999,0.11,1034,2019-05-28 14:10:00,4.893860559999999,3.024615304999993
1559052900,35113.00003,35295.0101,35111.01,35111.01005,2.72061883,-0.51,1035,2019-05-28 14:15:00,2.72061883,3.073734456499993
1559053200,35278.99,35378,35111.07014,35113.16005,2.73268804,0.01,1036,2019-05-28 14:20:00,2.73268804,3.125417145499993
1559053500,35359.98999,35359.98999,35122,35300,0.8777853800000003,0.53,1037,2019-05-28 14:25:00,0.8777853800000003,3.079801810999993
1559053800,35350,35399,35153,35350,1.2821075000000004,0.14,1038,2019-05-28 14:30:00,1.2821075000000004,3.018720480499993
1559054100,35350.00001,35389.98,35156.99,35389.89,1.9798237500000007,0.11,1039,2019-05-28 14:35:00,1.9798237500000007,2.9148461049999934
1559054400,35362.99,35389.9,35178.6,35349.99,1.4933754099999998,-0.11,1040,2019-05-28 14:40:00,1.4933754099999998,2.903321054499993
1559054700,35349.99,35349.99,35180,35180.00003,0.92795088,-0.48,1041,2019-05-28 14:45:00,0.92795088,2.8700949824999933
1559055000,35299.98993,35325,35179.99,35323.99993,1.2483798599999998,0.41,1042,2019-05-28 14:50:00,1.2483798599999998,2.8538619164999934
1559055300,35323.99993,35389.98,35180.00001,35181.01005,1.602628309999999,-0.4,1043,2019-05-28 14:55:00,1.602628309999999,2.837335159499993
1559055600,35181.01005,35494,35179.99,35493.99,3.7922417200000003,0.89,1044,2019-05-28 15:00:00,3.7922417200000003,2.642720401999993
1559055900,35350.00003,35493.97,35181.00001,35449.97,1.77441964,-0.12,1045,2019-05-28 15:05:00,1.77441964,2.691099046499993
1559056200,35449.99,35470,35199.04006,35213.52032,2.4307463,-0.67,1046,2019-05-28 15:10:00,2.4307463,1.9064329684999926
1559056500,35213.56034,35469.99,35213.56034,35225,2.3122438100000005,0.03,1047,2019-05-28 15:15:00,2.3122438100000005,1.9720090604999925
1559056800,35225.00002,35470,35220.02,35250,2.9943067199999995,0.07,1048,2019-05-28 15:20:00,2.9943067199999995,1.9512238484999922
1559057100,35469.95984,35489.9988,35250,35260,2.1566782799999995,0.03,1049,2019-05-28 15:25:00,2.1566782799999995,1.9682102929999925
1559057400,35449.98993,35450,35250,35307.6,1.93744501,0.13,1050,2019-05-28 15:30:00,1.93744501,2.002355219999992
1559057700,35450,35450,35251,35323.97003,1.61275948,0.05,1051,2019-05-28 15:35:00,1.61275948,2.0226128844999924
1559058000,35449.98993,35489.90999,35250,35449.92,2.56044307,0.36,1052,2019-05-28 15:40:00,2.56044307,2.090304154499992
1559058300,35251.88002,35449.9169,35240.99993,35440.91986,1.7701819199999993,-0.03,1053,2019-05-28 15:45:00,1.7701819199999993,2.155034223499992
1559058600,35440.91986,35441.09,35181,35183.16016,7.150956239999999,-0.73,1054,2019-05-28 15:50:00,7.150956239999999,2.267889007499992
1559058900,35183.99,35441.08999,35179.99,35368.82,3.27529818,0.53,1055,2019-05-28 15:55:00,3.27529818,2.295622974999992
1559059200,35182.35004,35419,35179.99,35410,3.1028609100000004,0.12,1056,2019-05-28 16:00:00,3.1028609100000004,2.3141316184999923
1559059500,35190.00004,35441.09,35190,35439,2.0051464699999997,0.08,1057,2019-05-28 16:05:00,2.0051464699999997,2.3704996729999923
1559059800,35195.00045,35439,35195.00045,35439,1.6666695199999997,0.0,1058,2019-05-28 16:10:00,1.6666695199999997,2.3897277739999923
1559060100,35399.98993,35440,35126,35435.99,5.6285307399999995,-0.01,1059,2019-05-28 16:15:00,5.6285307399999995,2.572163123499992
1559060400,35236.9992,35439,35134.01592,35250.99004,1.4679775000000006,-0.52,1060,2019-05-28 16:20:00,1.4679775000000006,2.5708932279999925
1559060700,35250.99004,35400,35140.00017,35400,1.04462676,0.42,1061,2019-05-28 16:25:00,1.04462676,2.5767270219999925
1559061000,35300,35449.98001,35150.00001,35160.00004,3.275126469999999,-0.68,1062,2019-05-28 16:30:00,3.275126469999999,2.6780643524999923
1559061300,35447.73996,35447.75996,35140,35164.00013,2.4070226600000004,0.01,1063,2019-05-28 16:35:00,2.4070226600000004,2.7182840699999926
1559061600,35330,35414.27985,35155.0001,35165.00003,2.3413031200000005,0.0,1064,2019-05-28 16:40:00,2.3413031200000005,2.6457371399999925
1559061900,35349.99993,35438,35155,35169.1001,1.20264528,0.01,1065,2019-05-28 16:45:00,1.20264528,2.6171484219999925
1559062200,35399,35489.39996,35169.10011,35300.00003,3.7938433199999992,0.37,1066,2019-05-28 16:50:00,3.7938433199999992,2.6853032729999926
1559062500,35479.99993,35480,35196.01618,35447.98993,2.5645992599999996,0.42,1067,2019-05-28 16:55:00,2.5645992599999996,2.6979210454999927
1559062800,35447.98993,35447.98993,35201.00004,35230.00004,1.0125300499999998,-0.61,1068,2019-05-28 17:00:00,1.0125300499999998,2.598832211999993
1559063100,35444.99999,35489.89,35234.09005,35489.89,2.8127041899999994,0.74,1069,2019-05-28 17:05:00,2.8127041899999994,2.6316335074999926
1559063400,35489.88,35496.08,35260.00007,35494.99993,3.688055199999998,0.01,1070,2019-05-28 17:10:00,3.688055199999998,2.7191640169999927
1559063700,35494,35496.08,35330.00003,35330.00003,3.1615798300000004,-0.46,1071,2019-05-28 17:15:00,3.1615798300000004,2.7966050344999926
1559064000,35330.00003,35439.99993,35230.01001,35399.99993,3.34243404,0.2,1072,2019-05-28 17:20:00,3.34243404,2.835704582999993
1559064300,35240.00003,35400,35240.00003,35241.00094,2.1125228899999993,-0.45,1073,2019-05-28 17:25:00,2.1125228899999993,2.8528216314999932
1559064600,35399.99992,35496.08,35241.00094,35335.02007,1.6232048299999997,0.27,1074,2019-05-28 17:30:00,1.6232048299999997,2.576434060999993
1559064900,35335.04012,35496.08,35335.04012,35496.08,1.5474539100000004,0.46,1075,2019-05-28 17:35:00,1.5474539100000004,2.490041847499993
1559065200,35496.08,35500,35351.00003,35356.99004,1.78459311,-0.39,1076,2019-05-28 17:40:00,1.78459311,2.424128457499993
1559065500,35356.99004,35500,35356.99004,35500,1.8167786299999997,0.4,1077,2019-05-28 17:45:00,1.8167786299999997,2.4147100654999933
1559065800,35500,35500,35357.99,35357.99002,1.9106018900000001,-0.4,1078,2019-05-28 17:50:00,1.9106018900000001,2.4269066839999933
1559066100,35357.99002,35500,35357.99002,35360.00003,1.7149976500000004,0.01,1079,2019-05-28 17:55:00,1.7149976500000004,2.231230029499993
1559066400,35360.00003,35502.92475,35350,35400,1.9496589100000004,0.11,1080,2019-05-28 18:00:00,1.9496589100000004,2.2553140999999934
1559066700,35400,35589.05999,35358,35486.15,1.9745868600000005,0.24,1081,2019-05-28 18:05:00,1.9745868600000005,2.3018121049999936
1559067000,35358.10004,35578,35358.10004,35578,2.7889236600000014,0.26,1082,2019-05-28 18:10:00,2.7889236600000014,2.2775019644999936
1559067300,35577.99,35577.99,35400.00003,35500,1.74468081,-0.22,1083,2019-05-28 18:15:00,1.74468081,2.2443848719999933
1559067600,35500,35577,35360,35360,3.9569149599999975,-0.39,1084,2019-05-28 18:20:00,3.9569149599999975,2.3251654639999932
1559067900,35440,35575,35360,35489.99,2.3480316599999997,0.37,1085,2019-05-28 18:25:00,2.3480316599999997,2.3824347829999932
1559068200,35488.99,35490,35370,35490,1.6091599299999995,0.0,1086,2019-05-28 18:30:00,1.6091599299999995,2.273200613499993
1559068500,35400,35529.74,35370.00003,35529.73999,1.4398931799999999,0.11,1087,2019-05-28 18:35:00,1.4398931799999999,2.216965309499993
1559068800,35529.73999,35573.98,35370.01005,35573.98,3.05424946,0.12,1088,2019-05-28 18:40:00,3.05424946,2.319051279999993
1559069100,35573.98,35573.98,35400.00003,35549.98993,1.57759784,-0.07,1089,2019-05-28 18:45:00,1.57759784,2.257295962499993
1559069400,35400.00003,35539.99993,35400.00003,35536.95993,1.3831631100000001,-0.04,1090,2019-05-28 18:50:00,1.3831631100000001,2.142051357999993
1559069700,35401.02004,35540,35401.02004,35401.02004,1.2220095899999999,-0.38,1091,2019-05-28 18:55:00,1.2220095899999999,2.045072845999993
1559070000,35401.02,35540,35400.27993,35401.99002,2.030744909999999,0.0,1092,2019-05-28 19:00:00,2.030744909999999,1.9794883894999926
1559070300,35539.99,35539.99992,35401.99,35480,1.6970441899999997,0.22,1093,2019-05-28 19:05:00,1.6970441899999997,1.9587144544999926
1559070600,35401.99,35540,35401.98,35402.9,1.10392793,-0.22,1094,2019-05-28 19:10:00,1.10392793,1.9327506094999927
1559070900,35402.90003,35572,35402.90003,35500,1.48038418,0.27,1095,2019-05-28 19:15:00,1.48038418,1.9293971229999927
1559071200,35550,35572,35400.27,35400.27,2.3114179499999996,-0.28,1096,2019-05-28 19:20:00,2.3114179499999996,1.9557383649999924
1559071500,35496.92999,35499.91999,35360.00003,35486.98968,1.9470425900000001,0.24,1097,2019-05-28 19:25:00,1.9470425900000001,1.9622515629999924
1559071800,35486.98968,35500,35360,35489.96993,1.5197936199999997,0.01,1098,2019-05-28 19:30:00,1.5197936199999997,1.9427111494999925
1559072100,35489.96993,35569.99,35400.00003,35550,3.2417431399999996,0.17,1099,2019-05-28 19:35:00,3.2417431399999996,2.019048423999992
1559072400,35550,35569.99,35410,35450,1.6713990599999997,-0.28,1100,2019-05-28 19:40:00,1.6713990599999997,2.005135431499992
1559072700,35450,35568.96,35410.00003,35546.99,1.5399354600000006,0.27,1101,2019-05-28 19:45:00,1.5399354600000006,1.983402861499992
1559073000,35420.00003,35569.99,35400.1,35569.9,3.7801805200000005,0.06,1102,2019-05-28 19:50:00,3.7801805200000005,2.032965704499992
1559073300,35569.89,35569.99,35400.1,35568.96,3.38085173,-0.0,1103,2019-05-28 19:55:00,3.38085173,2.114774250499992
1559073600,35566.99,35569,35400.10004,35566.99,2.44853035,-0.01,1104,2019-05-28 20:00:00,2.44853035,2.0393550199999924
